OIIX|34.318,60.683 34.101,60.466 33.734,60.533 33.518,60.666 33.518,60.883 33.151,60.566 32.201,60.85 32.034,60.8 31.484,60.833 31.368,61.716 30.984,61.816 30.918,61.766 30.834,61.8 29.863,60.864 29.262,61.403 28.556,61.848 28.243,62.746 27.212,62.838 27.221,63.305 26.628,63.206 26.586,62.422 26.279,62.088 26.158,61.79 25.181,61.613 24.661,61.435 25.0,57.5 25.583,56.75 26.167,56.75 26.683,56.45 25.633,55.333 26.917,51.167 27.083,50.917 29.003,49.451 29.22,49.667 29.853,48.75 29.95,48.567 29.95,48.467 30.2,48.333 30.467,48.017 30.982,48.017 30.982,47.683 31.382,47.683 31.782,47.85 32.149,47.5 32.216,47.55 32.349,47.417 32.382,47.433 32.482,47.3 32.432,47.167 32.899,46.45 32.966,46.083 33.066,46.117 33.082,46.033 33.132,46.033 33.166,46.167 33.466,45.967 33.499,45.833 33.549,45.933 33.616,45.883 33.582,45.767 33.966,45.383 34.199,45.55 34.316,45.55 34.316,45.483 34.449,45.433 34.616,45.517 34.566,45.717 34.749,45.65 34.916,45.767 34.916,45.85 34.999,45.85 35.099,45.917 35.099,46.15 35.516,45.967 35.682,45.967 35.799,46.333 35.782,46.15 35.832,46.117 35.799,45.75 35.982,45.567 35.966,45.35 36.416,45.217 36.399,45.117 36.532,44.983 36.716,45.033 36.782,44.833 36.832,44.833 36.882,44.883 36.999,44.883 37.049,44.783 37.199,44.75 37.299,44.8 37.449,44.583 37.749,44.567 37.766,44.45 37.899,44.217 38.349,44.467 38.366,44.3 38.632,44.3 38.649,44.25 38.816,44.283 38.899,44.2 39.116,44.133 39.132,44.2 39.199,44.1 39.416,44.017 39.416,44.383 39.682,44.45 39.783,44.7 39.217,45.167 39.167,45.333 38.983,45.467 38.9,45.867 38.9,46.05 38.85,46.15 38.917,46.333 38.883,46.55 39.483,47.383 39.717,48.0 39.367,48.4 39.283,48.167 39.0,48.4 38.883,48.033 38.733,48.25 38.617,48.317 38.633,48.45 38.417,48.633 38.442,48.875 37.901,51.5 37.35,53.917 37.333,54.233 37.533,54.75 37.733,54.8 37.933,55.083 38.083,55.5 38.104,55.686 38.061,56.337 38.181,56.338 38.235,56.411 38.256,56.751 38.168,57.051 38.283,57.217 38.067,57.383 37.979,57.358 37.917,57.483 37.917,57.7 37.767,58.2 37.675,58.247 37.617,58.433 37.7,58.575 37.633,58.683 37.65,58.783 37.7,58.817 37.514,59.203 37.506,59.332 37.127,59.532 37.123,59.711 37.003,60.055 36.632,60.35 36.661,61.144 36.566,61.192 36.377,61.162 36.131,61.242 35.967,61.132 35.887,61.254 35.717,61.25 35.688,61.211 35.6,61.267 35.301,61.15 35.284,61.083 34.994,61.083 34.651,60.966 34.534,60.716 34.318,60.9 34.318,60.683
OJAC|32.382,35.566 32.645,35.563 32.75,35.792 32.667,36.017 32.537,36.081 32.529,36.192 32.387,36.392 32.3,36.833 32.367,36.908 33.375,38.794 32.502,39.086 32.478,38.986 32.304,39.044 32.356,39.26 32.229,39.301 32.0,39.0 31.5,37.0 30.5,38.0 30.333,37.667 30.0,37.5 29.867,36.75 29.5,36.5 29.192,36.067 29.357,34.962 29.467,34.933 29.64,35.007 30.05,35.104 30.132,35.165 30.238,35.14 30.352,35.182 30.414,35.156 30.583,35.203 30.82,35.333 30.882,35.336 31.12,35.495 31.252,35.397 31.395,35.466 31.765,35.555 31.997,35.522 32.382,35.566
OKAC|28.541,48.433 28.525,47.708 28.683,47.6 28.783,47.6 29.0,47.467 29.101,46.555 29.251,46.703 30.0,47.156 30.104,47.371 30.104,47.708 29.99,48.012 30.029,48.076 30.022,48.164 29.853,48.414 29.853,48.75 29.22,49.667 29.003,49.451 28.712,49.669 28.236,48.866 28.545,48.684 28.541,48.433
OLBB|34.584,36.434 34.518,36.334 34.284,36.584 33.918,36.284 33.839,36.384 33.851,36.167 33.818,36.067 33.651,35.934 33.584,36.067 33.534,35.95 33.248,35.616 33.288,35.571 33.093,35.507 33.065,35.366 33.106,35.333 33.098,34.858 33.222,34.876 33.451,34.657 33.734,34.543 34.04,34.567 34.192,34.629 34.33,34.746 34.526,35.032 34.596,35.218 34.639,35.708 34.584,36.434
OMAE|25.913,53.428 26.05,53.086 26.091,53.09 26.201,53.513 25.633,55.333 26.35,56.1 25.6,56.217 25.456,56.305 25.451,56.556 25.126,56.557 25.12,56.51 25.0,56.583 24.916,56.499 24.698,56.862 24.359,56.536 24.624,56.207 24.0,55.583 22.708,55.195 22.643,55.132 22.933,52.583 24.05,51.783 25.257,52.681 25.431,52.336 25.641,52.482 25.487,52.777 25.541,52.894 25.817,53.1 25.913,53.428
OOMM|26.35,56.1 25.6,56.217 24.916,56.499 24.0,55.583 22.708,55.195 22.0,55.667 20.0,55.017 19.0,52.0 15.667,53.5 17.667,57.0 19.8,60.0 23.496,64.495 23.497,61.435 24.661,61.435 25.0,57.5 25.583,56.75 26.167,56.75 26.683,56.45 26.35,56.1
OPKR|30.003,66.313 29.838,66.24 29.8,66.0 29.526,65.006 29.594,64.537 29.403,64.011 29.495,63.573 29.409,62.481 29.863,60.864 29.262,61.403 28.556,61.848 28.243,62.746 27.212,62.838 27.221,63.305 26.628,63.206 26.586,62.422 26.279,62.088 26.158,61.79 25.181,61.613 24.661,61.435 23.497,61.435 23.497,68.267 23.926,68.347 23.963,68.748 24.351,68.788 24.265,69.127 24.277,69.642 24.133,69.86 24.355,70.241 24.399,70.577 24.225,70.617 24.395,71.095 24.558,70.958 24.722,71.092 25.413,70.679 25.721,70.654 25.693,70.264 26.061,70.088 26.582,70.185 26.607,69.843 26.822,69.445 27.117,69.567 27.65,68.667 29.5,67.817 30.0,67.033 30.003,66.313
OPLR|36.967,74.45 36.839,74.004 36.927,73.708 36.834,72.551 36.766,72.463 36.731,72.202 36.662,72.142 36.497,71.865 36.483,71.788 36.43,71.768 36.453,71.62 36.215,71.397 36.103,71.188 36.03,71.186 35.821,71.472 35.619,71.495 35.506,71.606 35.299,71.525 35.154,71.629 34.484,70.965 34.328,71.122 34.025,71.071 33.949,70.564 34.049,69.951 33.89,69.869 33.696,70.113 33.323,70.34 33.085,69.869 33.037,69.504 32.875,69.501 32.401,69.262 31.875,69.324 31.596,68.857 31.846,68.549 31.768,68.331 31.785,68.132 31.435,67.597 31.37,67.771 31.213,67.355 31.286,66.882 30.856,66.369 30.043,66.259 30.002,66.317 30.0,67.033 29.5,67.817 27.65,68.667 27.117,69.567 27.347,69.741 27.634,70.047 28.053,70.353 27.932,70.662 27.697,70.737 27.949,71.871 28.531,72.235 28.885,72.525 29.017,72.971 29.895,73.392 30.0,73.648 30.196,73.971 30.382,73.873 31.075,74.618 31.262,74.516 31.576,74.628 31.768,74.497 32.114,75.069 32.214,75.377 32.421,75.19 32.52,74.66 32.839,74.696 32.744,74.41 33.034,74.276 33.234,73.966 33.499,74.206 33.75,73.96 33.978,74.321 34.063,73.892 34.272,74.002 34.428,73.778 34.71,74.07 34.763,74.526 34.489,75.816 34.647,76.038 34.589,76.236 34.791,76.433 34.66,76.919 34.912,76.95 35.033,77.082 35.517,77.85 35.467,77.383 35.533,77.317 35.542,77.15 35.667,76.833 35.667,76.767 35.817,76.583 35.917,76.583 35.833,76.35 35.833,76.167 35.933,76.167 36.017,76.083 36.017,76.0 36.133,75.933 36.167,76.017 36.233,76.0 36.233,76.05 36.333,75.983 36.417,76.017 36.617,75.933 36.767,75.65 36.767,75.533 36.717,75.533 36.717,75.467 36.95,75.4 37.0,75.167 37.0,75.0 36.933,74.933 37.067,74.817 37.017,74.75 37.092,74.683 37.092,74.617 36.95,74.583 36.967,74.45
ORBB|32.154,39.202 32.229,39.301 32.355,39.26 32.303,39.043 32.478,38.986 32.502,39.086 33.375,38.794 34.417,41.0 34.783,41.233 35.633,41.383 36.35,41.3 36.517,41.4 36.583,41.817 37.083,42.342 37.133,42.6 37.35,42.792 37.292,42.925 37.35,43.133 37.2,43.583 37.183,43.883 37.3,44.033 37.242,44.233 37.108,44.167 36.933,44.271 37.158,44.631 37.166,44.757 37.049,44.783 36.999,44.883 36.882,44.883 36.832,44.833 36.782,44.833 36.716,45.033 36.532,44.983 36.399,45.117 36.416,45.217 35.966,45.35 35.982,45.567 35.799,45.75 35.832,46.117 35.782,46.15 35.799,46.333 35.682,45.967 35.516,45.967 35.099,46.15 35.099,45.917 34.999,45.85 34.916,45.85 34.916,45.767 34.749,45.65 34.566,45.717 34.616,45.517 34.449,45.433 34.316,45.483 34.316,45.55 34.199,45.55 33.966,45.383 33.582,45.767 33.616,45.883 33.549,45.933 33.499,45.833 33.466,45.967 33.166,46.167 33.132,46.033 33.082,46.033 33.066,46.117 32.966,46.083 32.899,46.45 32.432,47.167 32.482,47.3 32.382,47.433 32.349,47.417 32.216,47.55 32.149,47.5 31.782,47.85 31.382,47.683 30.982,47.683 30.982,48.017 30.467,48.017 30.2,48.333 29.95,48.467 29.95,48.567 29.853,48.75 29.853,48.414 30.022,48.164 30.029,48.076 29.99,48.012 30.104,47.708 30.104,47.371 30.0,47.156 29.251,46.703 29.101,46.555 29.067,46.433 29.2,44.717 31.117,42.083 31.367,41.45 31.95,40.417 32.154,39.202
ORBB-N|31.367,41.45 31.95,40.417 32.154,39.202 32.229,39.301 32.355,39.26 32.303,39.043 32.478,38.986 32.502,39.086 33.375,38.794 34.417,41 34.783,41.233 35.633,41.383 36.35,41.3 36.517,41.4 36.583,41.817 37.083,42.342 37.133,42.6 37.35,42.792 37.292,42.925 37.35,43.133 37.2,43.583 37.183,43.883 37.3,44.033 37.242,44.233 37.108,44.167 36.933,44.271 37.158,44.631 37.166,44.757 37.049,44.783 36.999,44.883 36.882,44.883 36.832,44.833 36.782,44.833 36.716,45.033 36.532,44.983 36.399,45.117 36.416,45.217 35.966,45.35 35.982,45.567 35.799,45.75 35.832,46.117 35.782,46.15 35.799,46.333 35.682,45.967 35.516,45.967 35.099,46.15 35.099,45.917 34.999,45.85 34.916,45.85 34.916,45.767 34.749,45.65 34.566,45.717 34.616,45.517 34.449,45.433 34.316,45.483 34.316,45.55 34.199,45.55 33.966,45.383 33.582,45.767 33.616,45.883 33.549,45.933 33.152,45.255 33.042,43.473 31.367,41.45
ORBB-S|33.499,45.833 33.466,45.967 33.166,46.167 33.132,46.033 33.082,46.033 33.066,46.117 32.966,46.083 32.899,46.45 32.432,47.167 32.482,47.3 32.382,47.433 32.349,47.417 32.216,47.55 32.149,47.5 31.782,47.85 31.382,47.683 30.982,47.683 30.982,48.017 30.467,48.017 30.2,48.333 29.95,48.467 29.95,48.567 29.853,48.75 29.853,48.414 30.022,48.164 30.029,48.076 29.99,48.012 30.104,47.708 30.104,47.371 30.0,47.156 29.251,46.703 29.101,46.555 29.067,46.433 29.2,44.717 31.117,42.083 31.367,41.45 33.042,43.473 33.152,45.255 33.499,45.833
OSTT|34.639,35.708 34.917,35.633 35.067,35.667 35.567,35.483 35.75,35.533 35.883,35.6 35.917,35.667 35.9,35.933 35.775,36.183 35.933,36.242 35.983,36.425 36.217,36.417 36.167,36.6 36.263,36.717 36.467,36.6 36.825,36.658 36.604,37.067 36.625,37.5 36.883,38.25 36.817,38.5 36.692,38.7 36.642,39.233 36.733,39.833 37.087,40.817 37.042,41.25 37.058,41.6 37.171,42.083 37.258,42.217 37.083,42.342 36.583,41.817 36.517,41.4 36.35,41.3 35.633,41.383 34.783,41.233 34.417,41.0 33.375,38.794 32.367,36.908 32.3,36.833 32.387,36.392 32.529,36.192 32.537,36.081 32.667,36.017 32.721,35.908 32.75,35.792 32.645,35.563 32.78,35.667 33.017,35.59 33.16,35.663 33.236,35.66 33.248,35.616 33.534,35.95 33.584,36.067 33.651,35.934 33.818,36.067 33.851,36.167 33.839,36.384 33.918,36.284 34.284,36.584 34.518,36.334 34.584,36.434 34.639,35.708
OTDF|25.564,50.565 25.589,50.59 25.546,50.818 25.592,50.782 25.643,50.842 25.754,50.872 25.892,50.818 26.013,50.849 26.083,50.908 26.231,50.92 26.27,50.998 26.362,51.072 26.399,51.208 26.367,51.386 26.237,51.645 26.744,51.733 26.067,53.95 25.817,53.1 24.844,52.373 24.815,52.001 24.705,51.574 24.53,51.371 24.471,51.203 24.53,50.938 24.756,50.814 25.564,50.565
OTDF-N|26.314,51.034 25.459,52.832 25.817,53.1 26.067,53.95 26.744,51.733 26.237,51.645 26.367,51.386 26.399,51.208 26.362,51.072 26.314,51.034
OTDF-S|26.314,51.034 25.459,52.832 24.844,52.373 24.815,52.001 24.705,51.574 24.53,51.371 24.471,51.203 24.53,50.938 24.756,50.814 25.564,50.565 25.589,50.59 25.546,50.818 25.592,50.782 25.643,50.842 25.754,50.872 25.892,50.818 26.013,50.849 26.083,50.908 26.231,50.92 26.314,51.034
OYSC|19.0,52.0 15.667,53.5 17.667,57.0 19.8,60.0 12.001,60.0 12.001,51.583 12.184,50.766 11.762,44.241 12.167,44.051 12.601,43.334 12.75,43.2 14.5,42.5 15.367,42.25 15.665,41.663 15.783,41.875 16.0,42.0 16.29,41.783 16.404,42.15 16.409,42.777 16.364,42.819 16.404,42.947 16.489,42.959 16.544,43.099 16.648,43.152 16.653,43.227 16.743,43.267 16.932,43.149 17.255,43.205 17.3,43.334 17.439,43.235 17.588,43.336 17.374,43.698 17.305,43.91 17.414,44.207 17.433,44.366 17.4,44.567 17.433,44.65 17.433,45.217 17.333,45.4 17.25,46.1 17.233,46.367 17.283,46.75 16.95,47.0 16.95,47.183 17.117,47.467 17.45,47.6 18.167,48.183 18.617,49.117 18.789,50.783 19.0,52.0
PAZA|90.0,-168.973 90.0,-141.0 62.0,-141.0 60.35,-139.183 59.567,-135.033 57.0,-132.083 54.492,-131.8 54.583,-132.833 54.108,-134.0 54.108,-135.45 54.0,-136.0 53.367,-137.0 56.762,-151.75 56.0,-153.0 53.5,-160.0 52.6,-163.679 51.4,-167.817 50.133,-176.567 49.679,-180.0 60.0,-180.0 61.367,-177.752 62.583,-175.0 65.0,-168.973 90.0,-168.973|54.0,169.0 54.817,170.2 60.0,180.0 49.679,180.0 45.7,162.917 50.083,159.0 54.0,169.0
PAZA-A|73.0,-141.0 73.0,-168.973 90.0,-168.973 90.0,-141.0 73.0,-141.0
PAZA-D|73.0,-168.973 73.0,-141.0 62.0,-141.0 60.35,-139.183 59.567,-135.033 57.0,-132.083 54.492,-131.8 54.583,-132.833 54.108,-134.0 54.108,-135.45 54.0,-136.0 53.367,-137.0 56.762,-151.75 56.0,-153.0 53.5,-160.0 52.6,-163.679 53.465,-167.337 54.217,-167.744 55.0,-167.0 56.967,-165.0 58.739,-167.713 60.587,-168.364 62.67,-170.752 62.583,-175.0 65.0,-168.973 73.0,-168.973
PAZA-P|52.6,-163.679 53.5,-160.0 56.0,-153.0 56.762,-151.75 58.247,-166.925 58.739,-167.713 60.587,-168.364 62.67,-170.752 62.583,-175.0 61.367,-177.752 60.0,-180.0 49.679,-180.0 50.133,-176.567 51.4,-167.817 52.6,-163.679|54.0,169.0 54.817,170.2 60.0,180.0 49.679,180.0 45.7,162.917 50.083,159.0 54.0,169.0
PGZU|13.545,149.128 14.268,149.062 14.623,148.981 15.306,148.726 15.935,148.352 16.491,147.872 16.958,147.3 17.153,146.985 17.46,146.308 17.648,145.586 17.711,144.842 17.648,144.097 17.46,143.376 17.321,143.03 16.958,142.383 16.491,141.811 15.935,141.331 15.306,140.957 14.97,140.814 14.268,140.621 13.545,140.556 12.821,140.621 12.12,140.803 11.461,141.13 11.155,141.331 10.598,141.811 10.132,142.383 9.768,143.03 9.629,143.376 9.441,144.097 9.378,144.842 9.441,145.586 9.629,146.31 9.936,146.985 10.353,147.597 10.598,147.872 11.155,148.352 11.784,148.726 12.466,148.981 12.821,149.062 13.545,149.128
PHZH|20.0,-150.0 18.75,-152.333 19.167,-153.85 17.0,-156.0 17.0,-160.0 20.0,-164.0 24.0,-164.0 26.2,-161.333 26.032,-155.589 24.543,-153.848 22.502,-151.565 20.0,-150.0
RCAA|21.0,117.5 23.0,117.5 25.0,120.0 27.133,122.09 29.0,124.0 23.3,124.0 21.0,121.3 21.0,117.5
RJBG|36.747,133.253 35.705,132.72 35.419,132.778 35.115,129.772 34.667,129.167 33.367,128.167 33.133,128.986 33.104,128.835 32.796,128.574 32.671,128.535 32.546,128.574 32.455,128.683 32.42,128.998 30.004,128.998 27.731,125.759 26.488,127.789 26.459,129.724 27.871,130.514 29.461,131.656 29.531,131.648 30.004,131.35 30.004,131.498 30.664,132.146 32.004,133.998 32.847,134.998 33.584,134.997 34.307,134.901 34.507,135.102 34.654,136.09 34.981,136.846 35.167,137.71 35.686,137.798 36.154,138.311 36.874,138.507 37.064,138.633 37.188,138.076 37.81,137.532 38.417,137.154 36.683,134.832 36.747,133.253
RJBG-E|38.417,137.154 36.683,134.832 36.747,133.253 35.705,132.72 35.279,132.806 34.332,133.482 34.2,133.509 34.244,133.863 34.507,135.102 34.654,136.09 34.981,136.846 35.167,137.71 35.686,137.798 36.154,138.311 36.874,138.507 37.064,138.633 37.188,138.076 37.81,137.532 38.417,137.154
RJBG-N|36.747,133.253 35.705,132.72 35.419,132.778 35.115,129.772 34.667,129.167 33.367,128.167 33.133,128.986 33.104,128.835 32.796,128.574 32.671,128.535 32.546,128.574 32.455,128.683 32.42,128.998 30.004,128.998 30.004,131.498 30.664,132.146 32.004,133.998 32.847,134.998 33.584,134.997 34.307,134.901 34.507,135.102 34.654,136.09 34.981,136.846 35.167,137.71 35.686,137.798 36.154,138.311 36.874,138.507 37.064,138.633 37.188,138.076 37.81,137.532 38.417,137.154 36.683,134.832 36.747,133.253
RJBG-N43|38.417,137.154 37.573,136.015 36.234,136.052 35.52,136.499 35.686,137.798 36.154,138.311 36.874,138.507 37.064,138.633 37.188,138.076 37.81,137.532 38.417,137.154
RJBG-N44|35.686,137.798 35.52,136.499 35.327,136.426 35.005,136.07 34.795,135.002 34.507,135.102 34.654,136.09 34.981,136.846 35.167,137.71 35.686,137.798
RJBG-N47|35.649,136.419 35.608,136.148 35.555,135.099 34.99,134.275 34.705,134.536 35.005,136.07 35.327,136.426 35.52,136.499 35.649,136.419
RJBG-N48|37.573,136.015 36.683,134.832 36.747,133.253 35.705,132.72 35.279,132.806 34.652,133.256 34.803,133.346 34.99,134.275 35.555,135.099 35.608,136.148 35.649,136.419 36.234,136.052 37.573,136.015
RJBG-N49|34.99,134.275 34.766,133.175 34.332,133.482 34.2,133.509 34.244,133.863 34.507,135.102 34.795,135.002 34.705,134.536 34.99,134.275
RJBG-N50|34.507,135.102 34.244,133.863 34.129,133.893 33.831,133.743 32.997,132.297 32.751,132.492 32.955,133.494 32.004,133.998 32.847,134.998 33.584,134.997 34.307,134.901 34.507,135.102
RJBG-N51|35.419,132.778 35.115,129.772 35.008,129.628 33.894,130.729 34.074,131.161 33.643,131.29 33.854,132.233 34.178,133.339 34.2,133.509 34.332,133.482 35.279,132.806 35.419,132.778
RJBG-N52|34.244,133.863 34.178,133.339 33.854,132.233 33.489,130.622 33.084,130.876 33.097,131.113 32.961,131.124 32.814,131.403 32.522,131.459 32.557,131.649 32.997,132.297 33.831,133.743 34.129,133.893 34.244,133.863
RJBG-N53|35.008,129.628 34.667,129.167 33.367,128.167 33.133,128.986 33.104,128.835 32.796,128.574 32.671,128.535 32.546,128.574 32.455,128.683 32.42,128.998 31.516,128.998 31.516,129.983 32.451,131.472 32.814,131.403 32.961,131.124 33.097,131.113 33.084,130.876 33.489,130.622 33.643,131.29 34.074,131.161 33.894,130.729 35.008,129.628
RJBG-N54|32.997,132.297 32.557,131.649 32.522,131.459 32.451,131.472 31.516,129.983 31.516,128.998 30.004,128.998 30.004,131.498 30.664,132.146 32.004,133.998 32.955,133.494 32.908,133.311 33.231,133.279 32.997,132.297
RJBG-N55|30.35,129.517 29.62,128.434 27.731,125.759 26.488,127.789 26.459,129.724 27.871,130.514 29.461,131.656 29.531,131.648 30.004,131.35 30.35,131.05 30.35,129.517
RJBG-S|26.474,128.713 26.459,129.724 27.871,130.514 29.461,131.656 29.531,131.648 30.004,131.35 30.004,128.998 27.731,125.759 26.488,127.789 26.474,128.713
RJBG-W|34.667,129.167 33.367,128.167 33.133,128.986 33.104,128.835 32.796,128.574 32.671,128.535 32.546,128.574 32.455,128.683 32.42,128.998 30.004,128.998 30.004,131.498 30.664,132.146 32.004,133.998 32.847,134.998 33.584,134.997 34.307,134.901 34.507,135.102 34.244,133.863 34.2,133.509 34.332,133.482 35.279,132.806 35.419,132.778 35.115,129.772 34.667,129.167
RJDG|45.752,141.996 45.752,139.996 43.283,138.0 40.502,135.93 38.636,133.647 38.003,132.997 37.503,132.997 34.667,129.167 32.5,127.5 32.5,126.833 30.0,125.417 30.0,124.0 23.3,124.0 21.0,121.3 21.0,126.853 23.246,128.713 24.585,129.738 24.86,130.368 25.093,130.579 25.874,131.157 26.756,131.951 27.389,132.075 28.831,133.43 29.528,132.294 31.383,134.997 31.162,135.736 30.504,136.014 30.504,140.33 31.504,141.097 32.618,141.097 32.618,141.872 33.616,141.753 33.279,142.467 33.287,144.282 35.847,145.668 38.454,145.664 39.289,143.247 39.946,143.883 40.536,143.896 40.553,143.929 41.003,144.013 43.078,146.594 43.333,145.867 43.433,145.8 43.4,145.583 43.5,145.367 43.617,145.45 43.683,145.333 43.783,145.25 44.05,145.317 44.45,145.733 44.5,145.667 45.752,141.996
RJDG-C|35.115,129.772 34.667,129.167 32.5,127.5 32.5,126.833 30.0,125.417 30.004,126.7 31.014,127.545 31.014,128.998 30.004,128.998 30.004,131.498 30.664,132.146 30.8,132.324 30.101,133.11 31.383,134.997 31.162,135.736 30.504,136.014 30.504,140.33 31.504,141.097 32.618,141.097 32.618,141.872 33.616,141.753 33.279,142.467 33.287,144.282 35.847,145.668 38.454,145.664 39.289,143.247 39.946,143.883 40.536,143.896 40.003,142.58 39.003,140.413 39.003,139.997 39.29,139.294 39.886,138.462 42.144,137.152 40.502,135.93 38.636,133.647 38.003,132.997 37.503,132.997 35.115,129.772
RJDG-E|42.144,137.152 40.502,135.93 38.636,133.647 38.003,132.997 37.503,132.997 35.115,129.772 35.378,132.324 35.215,132.989 34.572,133.691 34.284,133.958 34.595,135.689 34.147,135.689 33.832,134.965 33.508,134.5 32.847,134.998 33.004,135.61 33.046,136.017 32.88,137.041 33.032,137.416 31.939,137.449 31.965,138.396 30.522,138.327 30.504,140.33 31.504,141.097 32.618,141.097 32.618,141.872 33.616,141.753 33.279,142.467 33.287,144.282 35.847,145.668 38.454,145.664 39.289,143.247 39.946,143.883 40.536,143.896 40.003,142.58 39.003,140.413 39.003,139.997 39.29,139.294 39.886,138.462 42.144,137.152
RJDG-F01|45.752,141.996 45.752,139.996 43.283,138 42.144,137.152 39.886,138.462 39.29,139.294 39.003,139.997 39.003,140.413 40.003,142.58 40.553,143.929 41.003,144.013 43.078,146.594 43.333,145.867 43.433,145.8 43.4,145.583 43.5,145.367 43.617,145.45 43.683,145.333 43.783,145.25 44.05,145.317 44.45,145.733 44.5,145.667 45.752,141.996
RJDG-F02|40.536,143.896 40.003,142.58 39.003,140.413 39.003,140.137 38.877,140.167 38.529,139.763 37.682,139.76 37.064,138.633 36.874,138.507 36.319,138.356 36.101,140.349 36.083,141.346 36.752,141.337 37.555,141.792 37.955,141.817 39.289,143.247 39.946,143.883 40.536,143.896
RJDG-F03|39.289,143.247 37.955,141.817 37.555,141.792 36.752,141.337 36.083,141.346 36.106,140.312 35.69,140.266 34.935,140.261 34.308,141.67 33.616,141.753 33.279,142.467 33.287,144.282 35.847,145.668 38.454,145.664 39.289,143.247
RJDG-F04|42.144,137.152 40.502,135.93 38.636,133.647 39.136,136.697 37.81,137.532 37.188,138.076 37.064,138.633 37.682,139.76 38.529,139.763 38.877,140.167 39.003,140.137 39.003,139.997 39.29,139.294 39.886,138.462 42.144,137.152
RJDG-F05|36.437,138.031 35.635,137.337 34.981,136.846 34.654,136.09 34.595,135.689 34.147,135.689 34.269,136.161 33.931,137.439 34.103,138.4 34.454,139.309 34.453,139.436 34.935,140.261 35.69,140.266 36.106,140.312 36.319,138.356 36.437,138.031
RJDG-F06|34.935,140.261 34.453,139.436 34.454,139.309 34.103,138.4 34.036,138.021 33.34,137.926 33.032,137.416 31.939,137.449 31.965,138.396 30.522,138.327 30.504,140.33 31.504,141.097 32.618,141.097 32.618,141.872 34.308,141.67 34.935,140.261
RJDG-F07|39.136,136.697 38.636,133.647 38.003,132.997 37.503,132.997 37.581,134.119 35.828,134.349 35.749,134.935 35.555,135.099 35.498,135.02 34.762,135.35 34.545,135.348 34.654,136.09 34.981,136.846 35.635,137.337 36.437,138.031 36.319,138.356 36.874,138.507 37.064,138.633 37.188,138.076 37.81,137.532 39.136,136.697
RJDG-F08|37.581,134.119 37.503,132.997 35.115,129.772 35.378,132.324 35.215,132.989 34.572,133.691 34.284,133.958 34.545,135.348 34.762,135.35 35.498,135.02 35.555,135.099 35.749,134.935 35.828,134.349 37.581,134.119
RJDG-F11|33.046,136.017 33.004,135.61 32.847,134.998 32.004,133.998 30.8,132.324 30.101,133.11 31.383,134.997 31.162,135.736 30.504,136.014 30.522,138.327 31.965,138.396 31.939,137.449 33.032,137.416 32.88,137.041 33.046,136.017
RJDG-F12|35.378,132.324 35.115,129.772 35.008,129.628 33.894,130.729 33.36,131.148 32.523,130.758 32.87,131.874 33.203,132.343 33.374,132.653 33.511,132.988 33.585,133.311 33.831,133.743 34.284,133.958 34.376,133.881 35.215,132.989 35.378,132.324
RJDG-F13|33.367,128.167 32.5,127.5 32.5,126.833 30,125.417 30.004,126.7 31.014,127.545 31.014,128.998 32.096,128.998 32.419,129.376 32.523,130.758 33.36,131.148 33.894,130.729 35.008,129.628 34.667,129.167 33.367,128.167
RJDG-F14|32.87,131.874 32.523,130.758 32.419,129.376 32.096,128.998 30.004,128.998 30.004,131.498 30.664,132.146 31.47,133.247 32.082,132.787 32.166,132.493 32.579,131.809 32.87,131.874
RJDG-F15|30,124 26.419,124 27.731,125.759 30.004,128.998 31.014,128.998 31.014,127.545 30.004,126.7 30,124
RJDG-F16|30.004,128.998 27.731,125.759 26.488,127.789 26.404,131.643 26.756,131.951 27.389,132.075 28.831,133.43 29.528,132.294 30.101,133.11 30.8,132.324 30.664,132.146 30.004,131.498 30.004,128.998
RJDG-F17|27.731,125.759 26.419,124 23.3,124 21,121.3 21.0,126.853 23.246,128.713 24.585,129.738 24.86,130.368 25.093,130.579 25.874,131.157 26.404,131.643 26.488,127.789 27.731,125.759
RJDG-F19|34.269,136.161 34.147,135.689 33.832,134.965 33.508,134.5 32.847,134.998 33.004,135.61 33.046,136.017 32.88,137.041 33.032,137.416 33.34,137.926 34.036,138.021 33.931,137.439 34.269,136.161
RJDG-F20|34.595,135.689 34.284,133.958 33.831,133.743 33.585,133.311 33.511,132.988 33.374,132.653 33.203,132.343 32.87,131.874 32.579,131.809 32.166,132.493 32.082,132.787 31.47,133.247 32.004,133.998 32.847,134.998 33.508,134.5 33.832,134.965 34.147,135.689 34.595,135.689
RJDG-N|45.752,141.996 45.752,139.996 43.283,138.0 42.144,137.152 39.886,138.462 39.29,139.294 39.003,139.997 39.003,140.413 40.003,142.58 40.553,143.929 41.003,144.013 43.078,146.594 43.333,145.867 43.433,145.8 43.4,145.583 43.5,145.367 43.617,145.45 43.683,145.333 43.783,145.25 44.05,145.317 44.45,145.733 44.5,145.667 45.752,141.996
RJDG-S|30,124 23.3,124 21,121.3 21.0,126.853 23.246,128.713 24.585,129.738 24.86,130.368 25.093,130.579 25.874,131.157 26.756,131.951 27.389,132.075 28.831,133.43 29.528,132.294 30.101,133.11 30.8,132.324 30.664,132.146 30.004,131.498 30.004,128.998 31.014,128.998 31.014,127.545 30.004,126.7 30,124
